Compound,Filename,Area,RT,Theoretical_amt,SMILES,IC,Molecular_weight,area_IC,Theoretical_conc_uM,logIE_predicted_LOO,logIE_predicted,logIE,model_nr,slope,name,slope_pred,conc_pred_uM,conc_pred_pg_uL
MeFOSAA,QCN-AL,2487992,5.12,NA,CN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.67640420121006,571.207,297753936.241377,NA,2.2939488887786865,2.2939488887786865,1.8442179404530497,model_17,64582232568.91695,MeFOSAA,174571047450.1808,0.0017056318363808307,0.9742688443635852
MeFOSAA,QCN-BL,3322569,5.11,NA,CN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.67640420121006,571.207,397633110.6304103,NA,2.2939488887786865,2.2939488887786865,1.8442179404530497,model_17,64582232568.91695,MeFOSAA,174571047450.1808,0.00227777238229545,1.301079529173837
MeFOSAA,QCN-CL,2858998,5.11,NA,CN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.67640420121006,571.207,342154600.25845116,NA,2.2939488887786865,2.2939488887786865,1.8442179404530497,model_17,64582232568.91695,MeFOSAA,174571047450.1808,0.001959973347562662,1.1195504959412255
NaDONA,QCN-AL,11831692,3.64,NA,OC(=O)C(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,108.79103547331111,378.069,1287182024.0812912,NA,2.0293803215026855,2.0293803215026855,2.3207921001790517,model_18,193578878864.8731,NaDONA,100729456168.62756,0.012778605911725225,4.831194758440044
NaDONA,QCN-BL,15739704,3.63,NA,OC(=O)C(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,108.79103547331111,378.069,1712338696.2034168,NA,2.0293803215026855,2.0293803215026855,2.3207921001790517,model_18,193578878864.8731,NaDONA,100729456168.62756,0.016999383907492286,6.426940074521702
NaDONA,QCN-CL,13585624,3.635,NA,OC(=O)C(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,108.79103547331111,378.069,1477994102.511067,NA,2.0293803215026855,2.0293803215026855,2.3207921001790517,model_18,193578878864.8731,NaDONA,100729456168.62756,0.014672908588296259,5.547371877068579
PFBS,QCN-AL,11922857,2.55,NA,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,110.51434405874777,300.1,1317646720.6612492,NA,1.919374942779541,1.919374942779541,2.401838746460019,model_19,233163377604.4269,PFBS,77034497544.1345,0.01710463185544041,5.133100019817668
PFBS,QCN-BL,15696492,2.55,NA,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,110.51434405874777,300.1,1734687517.4033818,NA,1.919374942779541,1.919374942779541,2.401838746460019,model_19,233163377604.4269,PFBS,77034497544.1345,0.022518320657696857,6.757748029374827
PFBS,QCN-CL,13203890,2.55,NA,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,110.51434405874777,300.1,1459219242.3738592,NA,1.919374942779541,1.919374942779541,2.401838746460019,model_19,233163377604.4269,PFBS,77034497544.1345,0.01894241267086665,5.684618042527082
PFDA,QCN-AL,13043571,4.97,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,111.75313692289856,514.083,1457659975.926549,NA,2.268279552459717,2.268279552459717,2.09342386245092,model_20,114563958344.31128,PFDA,171961474170.33243,0.008476665968115032,4.35770987088648
PFDA,QCN-BL,17912259,4.97,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,111.75313692289856,514.083,2001751132.625422,NA,2.268279552459717,2.268279552459717,2.09342386245092,model_20,114563958344.31128,PFDA,171961474170.33243,0.011640695349253834,5.9842835872304585
PFDA,QCN-CL,13026265,4.97,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,111.75313692289856,514.083,1455725976.1389613,NA,2.268279552459717,2.268279552459717,2.09342386245092,model_20,114563958344.31128,PFDA,171961474170.33243,0.008465419264183708,4.351928131589353
PFDoDA,QCN-AL,13584803,5.82,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,114.16194053629964,614.098,1550867472.283345,NA,2.2253987789154053,2.2253987789154053,2.2995836470295887,model_21,184279632017.35904,PFDoDA,161605212575.98788,0.009596642630287167,5.893279045974088
PFDoDA,QCN-BL,17640289,5.82,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,114.16194053629964,614.098,2013849623.8611407,NA,2.2253987789154053,2.2253987789154053,2.2995836470295887,model_21,184279632017.35904,PFDoDA,161605212575.98788,0.01246153878182744,7.652606042842667
PFDoDA,QCN-CL,13085928,5.82,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,114.16194053629964,614.098,1493914934.1982985,NA,2.2253987789154053,2.2253987789154053,2.2995836470295887,model_21,184279632017.35904,PFDoDA,161605212575.98788,0.009244224925578123,5.676860038347674
PFDS,QCN-AL,14003902,5.93,NA,O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.82053841787094,600.145,1649947273.5910997,NA,2.4452857971191406,2.4452857971191406,2.7144035790254,model_22,480408319261.36774,PFDS,266274564094.24008,0.006196413387074964,3.718746512186104
PFDS,QCN-BL,18432010,5.92,NA,O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.82053841787094,600.145,2171669342.323581,NA,2.4452857971191406,2.4452857971191406,2.7144035790254,model_22,480408319261.36774,PFDS,266274564094.24008,0.008155752126421592,4.894633859911287
PFDS,QCN-CL,14858407,5.92,NA,O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.82053841787094,600.145,1750625512.7718625,NA,2.4452857971191406,2.4452857971191406,2.7144035790254,model_22,480408319261.36774,PFDS,266274564094.24008,0.006574512735479608,3.945660945634409
PFHpA,QCN-AL,3031231,3.42,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,108.22766648667358,364.061,328063057.71206605,NA,1.7193976640701294,1.7193976640701294,1.7191428152095192,model_23,48410416883.337494,PFHpA,45943479474.16843,0.0071405792827798,2.5996064342680967
PFHpA,QCN-BL,3992934,3.42,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,108.22766648667358,364.061,432145929.2552995,NA,1.7193976640701294,1.7193976640701294,1.7191428152095192,model_23,48410416883.337494,PFHpA,45943479474.16843,0.009406033983522561,3.424370138075207
PFHpA,QCN-CL,3351356,3.42,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,108.22766648667358,364.061,362709439.44611245,NA,1.7193976640701294,1.7193976640701294,1.7191428152095192,model_23,48410416883.337494,PFHpA,45943479474.16843,0.007894688073201872,2.8741480346179467
PFHxA,QCN-AL,1859915,2.69,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,107.07590567029904,314.053,199152083.09477425,NA,1.58504056930542,1.58504056930542,1.4975315868027514,model_24,29081101646.778683,PFHxA,32975560570.24992,0.0060393843091918935,1.8966867604546418
PFHxA,QCN-BL,2569917,2.7,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,107.07590567029904,314.053,275176190.2724979,NA,1.58504056930542,1.58504056930542,1.4975315868027514,model_24,29081101646.778683,PFHxA,32975560570.24992,0.008344852536661892,2.620725973696277
PFHxA,QCN-CL,2144011,2.7,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,107.07590567029904,314.053,229571919.5920835,NA,1.58504056930542,1.58504056930542,1.4975315868027514,model_24,29081101646.778683,PFHxA,32975560570.24992,0.006961880726879895,2.1863995279188115
PFHxDA,QCN-AL,7521945,7.305,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.11992373730446,814.128,896013514.7561986,NA,2.2505245208740234,2.250524520874023,2.1455943870247536,model_25,129672816624.167,PFHxDA,164054113013.7745,0.0054616949145369275,4.44651875738212
PFHxDA,QCN-BL,10263011,7.31,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.11992373730446,814.128,1222529087.6351168,NA,2.2505245208740234,2.250524520874023,2.1455943870247536,model_25,129672816624.167,PFHxDA,164054113013.7745,0.007451986818108421,6.066871124252973
PFHxDA,QCN-CL,8335235,7.31,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.11992373730446,814.128,992892557.532511,NA,2.2505245208740234,2.250524520874023,2.1455943870247536,model_25,129672816624.167,PFHxDA,164054113013.7745,0.006052225935043424,4.927286596045033
PFHxS,QCN-AL,13996359,4.02,NA,O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,112.9497421784555,400.115,1580885140.4871051,NA,2.373934030532837,2.373934030532837,2.5179139181916588,model_26,305640477234.2209,PFHxS,194094458121.36722,0.008144926732006836,3.258907359376915
PFHxS,QCN-BL,18432729,4.02,NA,O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,112.9497421784555,400.115,2081971988.1953397,NA,2.373934030532837,2.373934030532837,2.5179139181916588,model_26,305640477234.2209,PFHxS,194094458121.36722,0.010726591621145014,4.291870206494438
PFHxS,QCN-CL,15557023,4.03,NA,O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,112.9497421784555,400.115,1757161736.9143023,NA,2.373934030532837,2.373934030532837,2.5179139181916588,model_26,305640477234.2209,PFHxS,194094458121.36722,0.00905312678126827,3.622291822087154
PFNA,QCN-AL,9715314,4.51,NA,FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,110.56628211297334,464.076,1074186148.5401194,NA,2.099613666534424,2.099613666534424,1.97248607457116,model_27,86734328154.79889,PFNA,118854773099.17516,0.009037804040430027,4.194227947866605
PFNA,QCN-BL,13150480,4.5,NA,FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,110.56628211297334,464.076,1453999681.6010137,NA,2.099613666534424,2.099613666534424,1.97248607457116,model_27,86734328154.79889,PFNA,118854773099.17516,0.012233414306279167,5.677233977600811
PFNA,QCN-CL,9747380,4.51,NA,FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,110.56628211297334,464.076,1077731566.942354,NA,2.099613666534424,2.099613666534424,1.97248607457116,model_27,86734328154.79889,PFNA,118854773099.17516,0.009067633876538302,4.208071258888389
PFOA,QCN-AL,4719889,3.99,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,109.39112530089835,414.068,516313969.0053318,NA,2.076667308807373,2.076667308807373,1.8664886051414344,model_28,68087391544.55668,PFOA,111119897641.19531,0.004646458284838444,1.9239496890864847
PFOA,QCN-BL,6350016,4,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,109.39112530089835,414.068,694635395.9187094,NA,2.076667308807373,2.076667308807373,1.8664886051414344,model_28,68087391544.55668,PFOA,111119897641.19531,0.006251224224141008,2.588431912041619
PFOA,QCN-CL,5268947,4,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,109.39112530089835,414.068,576376041.4807925,NA,2.076667308807373,2.076667308807373,1.8664886051414344,model_28,68087391544.55668,PFOA,111119897641.19531,0.0051869741937839355,2.1477600304717264
PFOS,QCN-AL,37930897,5.05,NA,O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,115.36174430246278,500.13,4375774440.877052,NA,2.4827475547790527,2.4827475547790527,2.59,model_29,361521025296.53,PFOS,303685057829.9637,0.014408922428205514,7.206334374018423
PFOS,QCN-BL,52203957,5.05,NA,O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,115.36174430246278,500.13,6022339539.010762,NA,2.4827475547790527,2.4827475547790527,2.59,model_29,361521025296.53,PFOS,303685057829.9637,0.01983087209507269,9.918014060908703
PFOS,QCN-CL,36277935,5.05,NA,O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,115.36174430246278,500.13,4185085861.291365,NA,2.4827475547790527,2.4827475547790527,2.59,model_29,361521025296.53,PFOS,303685057829.9637,0.013781006847016612,6.892294954398418
PFPeA,QCN-AL,3105076,1.61,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,105.93584285177471,264.046,328938843.1788172,NA,1.1070585250854492,1.1070585250854492,1.686517426526228,model_30,44975565547.36422,PFPeA,11676274021.625235,0.028171559058103694,7.438587483056048
PFPeA,QCN-BL,4224013,1.6,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,105.93584285177471,264.046,447474377.3718535,NA,1.1070585250854492,1.1070585250854492,1.686517426526228,model_30,44975565547.36422,PFPeA,11676274021.625235,0.038323387798462186,10.119137254632745
PFPeA,QCN-CL,3563226,1.61,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,105.93584285177471,264.046,377473349.5813578,NA,1.1070585250854492,1.1070585250854492,1.686517426526228,model_30,44975565547.36422,PFPeA,11676274021.625235,0.03232823663458498,8.536141570415625
PFTeDA,QCN-AL,9873550,6.61,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,116.61753614110161,714.113,1151429073.9659739,NA,2.254714012145996,2.254714012145996,2.175798333375199,model_31,138690818891.24393,PFTeDA,165676027886.34885,0.006949883387811761,4.9630020757204205
PFTeDA,QCN-BL,13210523,6.6,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,116.61753614110161,714.113,1540578643.395354,NA,2.254714012145996,2.254714012145996,2.175798333375199,model_31,138690818891.24393,PFTeDA,165676027886.34885,0.009298742027133622,6.640352565222473
PFTeDA,QCN-CL,9679767,6.6,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,116.61753614110161,714.113,1128830577.9599428,NA,2.254714012145996,2.254714012145996,2.175798333375199,model_31,138690818891.24393,PFTeDA,165676027886.34885,0.00681348166274425,4.865595830627285
PFTriDA,QCN-AL,33862410,6.22,NA,FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,115.38388933977551,664.106,3907176568.2181077,NA,2.0747337341308594,2.0747337341308594,2.28980850713729,model_32,180587176242.91815,PFTriDA,97558598586.95926,0.04004953561049188,26.597136896141322
PFTriDA,QCN-BL,44497116,6.22,NA,FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,115.38388933977551,664.106,5134250308.483154,NA,2.0747337341308594,2.0747337341308594,2.28980850713729,model_32,180587176242.91815,PFTriDA,97558598586.95926,0.05262734790011071,34.95013750455092
PFTriDA,QCN-CL,30043597,6.22,NA,FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,115.38388933977551,664.106,3466547071.6168113,NA,2.0747337341308594,2.0747337341308594,2.28980850713729,model_32,180587176242.91815,PFTriDA,97558598586.95926,0.03553297322661816,23.59766071763648
PFUnDA,QCN-AL,37563562,5.4,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,112.95168973067399,564.091,4242867800.2029357,NA,2.234325408935547,2.234325408935547,2.1637805132661168,model_33,135184316528.94336,PFUnDA,168257158930.39795,0.025216566279703204,14.22443808928406
PFUnDA,QCN-BL,50148027,5.4,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,112.95168973067399,564.091,5664304386.309462,NA,2.234325408935547,2.234325408935547,2.1637805132661168,model_33,135184316528.94336,PFUnDA,168257158930.39795,0.03366456691838345,18.989879217557842
PFUnDA,QCN-CL,32140335,5.41,NA,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,112.95168973067399,564.091,3630305146.759922,NA,2.234325408935547,2.234325408935547,2.1637805132661168,model_33,135184316528.94336,PFUnDA,168257158930.39795,0.02157593275577446,12.17078948413757
